TOA5,CR350_Browntop,CR350,9765,CR350.Std.01.07,CPU:BrownTop.CRB,15701,Table1,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SlrFD_W_Avg,Rain_Tot,Strikes_Tot,Dist_km_Max,Dist_km_TMx,CV_WS_Avg,CV_WS_S_WVT,CV_WD_D1_WVT,CV_WD_SD1_WVT,MaxWS_ms_Max,MaxWS_ms_TMx,AirT_C_Avg,VP_mbar_Avg,BP_mbar_Avg,RH,RHT_C_Avg,TiltNS_deg_Avg,TiltWE_deg_Avg,SlrTF_MJ_Tot,CVMeta,Invalid_Wind_Avg,WS_Avg,WS_S_WVT,WD_D1_WVT,WD_SD1_WVT,DT_Avg,TCDT_Avg,SnowDepth_Avg,gtmp_15_Avg
TS,RN,Volts,Deg C,W/m^2,mm,count,kilometers,kilometers,meters/second,meters/second,Deg,Deg,meters/second,meters/second,Deg C,mbar,mbar,%,Deg C,degrees,degrees,MJ/m^2,,,meters/second,meters/second,Deg,Deg,,,,Deg C
,,Avg,Avg,Avg,Tot,Tot,Max,TMx,Avg,WVc,WVc,WVc,Max,TMx,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Tot,Smp,Avg,Avg,WVc,WVc,WVc,Avg,Avg,Avg,Avg
8/18/2025 5:00,1023,12.56,6.236,0,0,0,0,8/18/2025 4:46,8.1,8.1,143,5.332,11.42,8/18/2025 4:51,5.367,7.1,793.1667,80,5.333,1.707,1.653,0,013CAMPBELLCV50G2611VUE50B0001160,0,9.1,9.1,115.6,1.359,228.1,230.3,-15.31,7.149
8/18/2025 5:15,1024,12.55,6.194,0,0,0,0,8/18/2025 5:01,8.58,8.58,145.1,3.353,12.4,8/18/2025 5:07,5.407,7.173334,793.1934,80,5.353,1.8,1.707,0,013CAMPBELLCV50G2611VUE50B0001160,0,9.45,9.45,112.9,1.221,227.8,230,-15,7.129
8/18/2025 5:30,1025,12.54,6.15,0,0,0,0,8/18/2025 5:16,6.109,6.109,141.7,5.23,8.91,8/18/2025 5:16,5.053,7.113333,793.44,82,5.193,1.847,1.72,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.078,7.078,111.8,1.447,227.8,229.9,-14.92,7.111
8/18/2025 5:45,1026,12.53,6.013,0,0,0,0,8/18/2025 5:31,5.982,5.982,142.7,3.515,8.63,8/18/2025 5:35,4.9,7.1,793.46,83,4.933,1.713,1.693,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.947,6.947,110.1,1.144,227.9,229.9,-14.89,7.093
8/18/2025 6:00,1027,12.53,5.855,0,0,0,0,8/18/2025 5:46,6.543,6.543,143,3.241,9,8/18/2025 5:56,4.747,7.106667,793.3733,83,4.8,1.86,1.707,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.614,7.614,111.4,0.523,228,230,-14.99,7.074
8/18/2025 6:15,1028,12.52,5.752,0.52,0,0,0,8/18/2025 6:01,6.511,6.511,144,4.935,10.12,8/18/2025 6:06,4.653,7.153334,793.4667,84,4.713,1.793,1.693,0.000468,013CAMPBELLCV50G2611VUE50B0001160,0,7.511,7.511,111.9,0.92,228.1,230,-14.98,7.057
8/18/2025 6:30,1029,12.51,5.673,14.07,0,0,0,8/18/2025 6:16,7.638,7.638,151.6,2.395,10.57,8/18/2025 6:23,4.6,7.12,793.4333,84,4.593,1.72,1.64,0.01266,013CAMPBELLCV50G2611VUE50B0001160,0,8.28,8.28,114.6,0.872,228.1,230,-14.96,7.036
8/18/2025 6:45,1030,12.51,5.595,23.19,0,0,0,8/18/2025 6:31,8.25,8.25,155.6,3.371,12.02,8/18/2025 6:40,4.567,7.106667,793.3933,84,4.593,1.633,1.607,0.020868,013CAMPBELLCV50G2611VUE50B0001160,0,8.61,8.61,114.6,0.937,228.1,230,-15.03,7.018
8/18/2025 7:00,1031,12.51,5.561,25.52,0,0,0,8/18/2025 6:46,8.51,8.51,154.9,2.565,11.8,8/18/2025 6:54,4.553,7.1,793.3533,84,4.6,1.927,1.78,0.022968,013CAMPBELLCV50G2611VUE50B0001160,0,9.02,9.02,114.4,0.923,228.1,230,-14.98,7.001
8/18/2025 7:15,1032,12.51,5.561,35.69,0,0,0,8/18/2025 7:01,8.83,8.83,152.4,2.942,11.51,8/18/2025 7:12,4.64,7.153334,793.36,84,4.64,1.92,1.72,0.032118,013CAMPBELLCV50G2611VUE50B0001160,0,9.61,9.61,114.1,0.477,228.2,230.1,-15.08,6.985
8/18/2025 7:30,1033,12.54,5.642,60.41,0,0,0,8/18/2025 7:16,9.62,9.62,153.7,2.639,13.51,8/18/2025 7:26,4.773,7.2,793.4066,84,4.793,1.747,1.64,0.054372,013CAMPBELLCV50G2611VUE50B0001160,0,10.42,10.42,115.1,0.935,228.1,230.1,-15.08,6.968
8/18/2025 7:45,1034,12.56,5.784,62.37,0,0,0,8/18/2025 7:31,9.44,9.44,151.2,3.41,12.97,8/18/2025 7:43,4.787,7.2,793.48,84,4.9,1.813,1.727,0.056136,013CAMPBELLCV50G2611VUE50B0001160,0,10.28,10.28,112.8,2.161,228,230,-15.03,6.955
8/18/2025 8:00,1035,12.59,5.897,82,0,0,0,8/18/2025 7:46,9.08,9.08,150.5,3.898,13.09,8/18/2025 7:46,4.827,7.2,793.5133,83,4.94,1.933,1.773,0.073824,013CAMPBELLCV50G2611VUE50B0001160,0,9.98,9.98,110.5,0.955,228.1,230.1,-15.07,6.942
8/18/2025 8:15,1036,12.65,6.04,109.4,0,0,0,8/18/2025 8:01,7.621,7.621,140.3,4.224,11,8/18/2025 8:05,4.887,7.2,793.5733,83,5.08,1.727,1.653,0.098454,013CAMPBELLCV50G2611VUE50B0001160,0,8.85,8.85,110.3,0.586,227.9,230,-14.96,6.937
8/18/2025 8:30,1037,12.77,6.332,169.4,0,0,0,8/18/2025 8:16,7.58,7.58,149.2,3.89,11.11,8/18/2025 8:26,5.147,7.28,793.84,82,5.413,1.873,1.74,0.152466,013CAMPBELLCV50G2611VUE50B0001160,0,8.24,8.24,111,0.767,227.7,229.8,-14.84,6.936
8/18/2025 8:45,1038,12.89,6.709,172.1,0,0,0,8/18/2025 8:31,7.647,7.647,150.3,5.471,10.61,8/18/2025 8:44,5.26,7.286667,793.8867,82,5.667,1.827,1.747,0.154932,013CAMPBELLCV50G2611VUE50B0001160,0,8.2,8.2,108.6,1.595,227.7,229.9,-14.87,6.941
8/18/2025 9:00,1039,13.06,7.052,219.5,0,0,0,8/18/2025 8:46,7.199,7.199,158.7,7.999,12.31,8/18/2025 8:59,5.34,7.3,794.0733,83,5.9,1.747,1.7,0.19755,013CAMPBELLCV50G2611VUE50B0001160,0,7.449,7.449,108.4,1.252,227.5,229.7,-14.74,6.956
8/18/2025 9:15,1040,13.37,7.51,287.4,0,0,0,8/18/2025 9:01,7.653,7.653,156.5,4.948,11,8/18/2025 9:01,5.3,7.313334,794.1334,82,6.087,1.713,1.76,0.258696,013CAMPBELLCV50G2611VUE50B0001160,0,7.871,7.871,110.8,1.67,227.6,229.8,-14.81,6.98
8/18/2025 9:30,1041,13.95,8.32,425.8,0,0,0,8/18/2025 9:16,6.179,6.179,165.1,11.17,8.93,8/18/2025 9:24,5.9,7.633333,794.3333,82,6.9,1.773,1.68,0.383256,013CAMPBELLCV50G2611VUE50B0001160,0,6.143,6.143,108.8,1.69,227.3,229.8,-14.76,7.018
8/18/2025 9:45,1042,13.92,9.64,408.8,0,0,0,8/18/2025 9:31,6.194,6.194,174.4,7.082,8.12,8/18/2025 9:45,6.1,7.766666,794.4267,83,7.62,1.727,1.687,0.367896,013CAMPBELLCV50G2611VUE50B0001160,0,6.055,6.055,106.2,1.663,227.5,230,-15.03,7.074
8/18/2025 10:00,1043,13.92,10.36,486.2,0,0,0,8/18/2025 9:46,7.012,7.012,162.6,4.985,9.8,8/18/2025 9:51,6.167,7.8,794.46,84,7.68,1.72,1.627,0.437616,013CAMPBELLCV50G2611VUE50B0001160,0,6.686,6.686,105.9,1.445,227.1,229.6,-14.63,7.156
8/18/2025 10:15,1044,13.92,11.16,556.7,0,0,0,8/18/2025 10:01,6.404,6.404,158.1,9.81,9.65,8/18/2025 10:08,6.933,8.08,794.58,78,8.53,1.7,1.713,0.501042,013CAMPBELLCV50G2611VUE50B0001160,0,6.19,6.19,105.8,1.56,226.8,229.7,-14.71,7.261
8/18/2025 10:30,1045,13.91,12,491.1,0,0,0,8/18/2025 10:16,6.556,6.556,149.1,13.87,11.7,8/18/2025 10:25,7.687,8.04,794.5933,73,9.51,1.62,1.66,0.44202,013CAMPBELLCV50G2611VUE50B0001160,0,6.587,6.587,105.5,0.947,226.6,229.8,-14.76,7.389
8/18/2025 10:45,1046,13.89,12.44,417.9,0,0,0,8/18/2025 10:31,5.993,5.993,157.6,11.05,10.05,8/18/2025 10:38,7.667,7.586667,794.7333,71,9.19,1.633,1.68,0.37608,013CAMPBELLCV50G2611VUE50B0001160,0,6,6,106.2,1.053,226.3,229.5,-14.5,7.536
8/18/2025 11:00,1047,13.9,12.56,603.4,0,0,0,8/18/2025 10:46,5.895,5.895,161.4,8.98,9.09,8/18/2025 10:57,8.15,7.606667,794.82,71,9.81,1.673,1.693,0.54303,013CAMPBELLCV50G2611VUE50B0001160,0,5.829,5.829,105.5,1.217,226.1,229.4,-14.4,7.682
8/18/2025 11:15,1048,13.89,13.22,705.3,0,0,0,8/18/2025 11:01,5.689,5.689,163.8,16.52,10.72,8/18/2025 11:03,8.49,7.846667,795,72,10.75,1.627,1.707,0.634752,013CAMPBELLCV50G2611VUE50B0001160,0,5.511,5.511,106.5,1.242,226.3,229.8,-14.78,7.828
8/18/2025 11:30,1049,13.86,14.04,733.3,0,0,0,8/18/2025 11:16,5.341,5.341,168,16.74,10.43,8/18/2025 11:26,8.59,7.913333,795.12,73,11.45,1.687,1.707,0.659946,013CAMPBELLCV50G2611VUE50B0001160,0,5.159,5.159,106,1.241,226,229.5,-14.52,7.989
8/18/2025 11:45,1050,13.86,14.58,649.9,0,0,0,8/18/2025 11:31,6.031,6.031,189.7,14.43,9.6,8/18/2025 11:36,8.35,7.853333,795.2266,72,11.2,1.6,1.667,0.58488,013CAMPBELLCV50G2611VUE50B0001160,0,5.887,5.887,104.2,1.779,226,229.4,-14.43,8.18
8/18/2025 12:00,1051,13.86,14.51,759.6,0,0,0,8/18/2025 11:46,5.362,5.362,194.6,17.52,9.05,8/18/2025 11:57,8.31,7.9,795.2533,70,10.97,1.707,1.713,0.683616,013CAMPBELLCV50G2611VUE50B0001160,0,5.313,5.313,99.6,1.809,226.1,229.6,-14.56,8.39
8/18/2025 12:15,1052,13.86,14.61,594.2,0,0,0,8/18/2025 12:01,4.771,4.771,191.8,25.05,9.34,8/18/2025 12:01,8.44,7.493333,795.2667,68,11.38,1.673,1.72,0.534738,013CAMPBELLCV50G2611VUE50B0001160,0,4.74,4.74,95.9,1.285,226,229.4,-14.42,8.6
8/18/2025 12:30,1053,13.86,14.57,511.5,0,0,0,8/18/2025 12:16,4.407,4.407,188.8,13.84,7.66,8/18/2025 12:28,8.29,7.3,795.2599,69,10.38,1.647,1.673,0.460308,013CAMPBELLCV50G2611VUE50B0001160,0,4.424,4.424,94.6,0.912,226,229.4,-14.37,8.81
8/18/2025 12:45,1054,13.86,14.41,529.1,0,0,0,8/18/2025 12:31,5.652,5.652,195.6,12.52,9.17,8/18/2025 12:44,7.94,7.393333,795.2266,69,10.17,1.7,1.707,0.476154,013CAMPBELLCV50G2611VUE50B0001160,0,5.807,5.807,91.7,0.867,226.3,229.5,-14.52,9
8/18/2025 13:00,1055,13.86,14.28,817,0,0,0,8/18/2025 12:46,5.811,5.811,192.2,15.57,9.45,8/18/2025 12:46,8.47,7.806666,795.2866,68,11.02,1.673,1.74,0.73518,013CAMPBELLCV50G2611VUE50B0001160,0,5.739,5.739,85.2,1.676,225.9,229.4,-14.36,9.17
8/18/2025 13:15,1056,13.86,14.64,758.1,0,0,0,8/18/2025 13:01,6.915,6.915,188.7,15.64,10.24,8/18/2025 13:13,8.53,7.806666,795.3734,72,11.39,1.647,1.667,0.682278,013CAMPBELLCV50G2611VUE50B0001160,0,6.571,6.571,80.9,1.644,225.6,229.1,-14.13,9.32
8/18/2025 13:30,1057,13.84,14.94,645.4,0,0,0,8/18/2025 13:16,7.091,7.091,176.3,13.26,10.99,8/18/2025 13:20,8.62,7.626667,795.32,68,10.9,1.653,1.7,0.58086,013CAMPBELLCV50G2611VUE50B0001160,0,6.646,6.646,76.09,1.57,226,229.6,-14.56,9.48
8/18/2025 13:45,1058,13.84,14.93,614.9,0,0,0,8/18/2025 13:31,6.421,6.421,180.1,14.26,11.01,8/18/2025 13:36,8.22,7.46,795.34,66,10.64,1.687,1.693,0.553434,013CAMPBELLCV50G2611VUE50B0001160,0,6.382,6.382,72.03,1.411,225.9,229.3,-14.28,9.64
8/18/2025 14:00,1059,13.83,14.75,651.2,0,0,0,8/18/2025 13:46,7.142,7.142,202.5,15.07,12.55,8/18/2025 13:54,8.65,7.486667,795.4467,67,10.58,1.553,1.64,0.586086,013CAMPBELLCV50G2611VUE50B0001160,0,7.237,7.237,68.5,1.163,225.8,229.4,-14.38,9.79
8/18/2025 14:15,1060,13.83,14.8,604.6,0,0,0,8/18/2025 14:01,6.461,6.461,189.9,21.64,11.79,8/18/2025 14:09,8.9,7.746666,795.6133,70,11.09,1.653,1.713,0.544158,013CAMPBELLCV50G2611VUE50B0001160,0,6.302,6.302,65.84,1.39,225.6,229.3,-14.27,9.91
8/18/2025 14:30,1061,13.83,14.85,548.6,0,0,0,8/18/2025 14:16,7.195,7.195,192.9,13.84,12.08,8/18/2025 14:29,8.91,7.66,795.6,67,10.6,1.58,1.667,0.493722,013CAMPBELLCV50G2611VUE50B0001160,0,6.883,6.883,60.81,1.629,225.6,229.3,-14.26,10.03
8/18/2025 14:45,1062,13.82,14.71,555,0,0,0,8/18/2025 14:31,8.21,8.21,169.5,8.98,12.98,8/18/2025 14:35,8.89,7.4,795.52,64,10.58,1.673,1.733,0.49947,013CAMPBELLCV50G2611VUE50B0001160,0,7.818,7.818,55.45,1.637,225.7,229.3,-14.29,10.14
8/18/2025 15:00,1063,13.86,14.73,767.8,0,0,0,8/18/2025 14:46,8.03,8.03,170.9,12.17,13.07,8/18/2025 14:50,9.15,7.833333,795.5733,66,11.28,1.7,1.707,0.69102,013CAMPBELLCV50G2611VUE50B0001160,0,7.328,7.328,51.05,2.025,225.5,229.2,-14.22,10.23
8/18/2025 15:15,1064,13.83,15.37,770.4,0,0,0,8/18/2025 15:01,10.18,10.18,176.2,11.61,14.02,8/18/2025 15:06,9.67,7.706666,795.56,64,11.58,1.587,1.667,0.693378,013CAMPBELLCV50G2611VUE50B0001160,0,8.9,8.9,45.26,2.795,225.6,229.6,-14.58,10.31
8/18/2025 15:30,1065,13.83,15.78,739.9,0,0,0,8/18/2025 15:16,9.52,9.52,172.4,12.3,14.03,8/18/2025 15:16,9.85,7.62,795.7,63,11.83,1.76,1.74,0.665916,013CAMPBELLCV50G2611VUE50B0001160,0,8.21,8.21,37.68,2.048,225.5,229.6,-14.57,10.38
8/18/2025 15:45,1066,13.75,15.71,304.5,0,0,0,8/18/2025 15:31,9.27,9.27,184.6,6.315,13.3,8/18/2025 15:39,9.17,7.08,795.6866,59,10.93,1.727,1.7,0.274092,013CAMPBELLCV50G2611VUE50B0001160,0,8.51,8.51,32.18,1.529,225.6,229.4,-14.39,10.46
8/18/2025 16:00,1067,13.73,14.38,302.2,0,0,0,8/18/2025 15:46,8.42,8.42,184.7,7.06,12.42,8/18/2025 15:58,9.05,6.753334,795.7534,58,10.07,1.647,1.713,0.271944,013CAMPBELLCV50G2611VUE50B0001160,0,8.15,8.15,27.83,1.742,225.7,229.4,-14.43,10.52
8/18/2025 16:15,1068,13.72,13.6,256.4,0,0,0,8/18/2025 16:01,8.46,8.46,184.9,12.86,12.13,8/18/2025 16:08,9.05,6.913333,795.86,60,10,1.653,1.687,0.23073,013CAMPBELLCV50G2611VUE50B0001160,0,8.05,8.05,20.87,1.78,225.7,229.4,-14.4,10.56
8/18/2025 16:30,1069,13.71,12.98,284.5,0,0,0,8/18/2025 16:16,7.029,7.029,188.5,12.35,11.17,8/18/2025 16:16,9.09,7.066667,795.9933,62,9.79,1.667,1.733,0.25602,013CAMPBELLCV50G2611VUE50B0001160,0,6.988,6.988,17.3,1.469,225.7,229.5,-14.46,10.56
8/18/2025 16:45,1070,13.86,13.11,367.8,0,0,0,8/18/2025 16:31,8.83,8.83,209.7,9.22,14.16,8/18/2025 16:43,9.68,7.273334,796,59,10.47,1.433,1.613,0.330984,013CAMPBELLCV50G2611VUE50B0001160,0,7.967,7.967,13.53,0.668,225.7,229.6,-14.63,10.54
8/18/2025 17:00,1071,13.86,13.44,432.8,0,0,0,8/18/2025 16:46,9.1,9.1,203.3,5.831,13.07,8/18/2025 16:46,9.58,7.413333,795.9667,61,10.55,1.693,1.693,0.389526,013CAMPBELLCV50G2611VUE50B0001160,0,7.933,7.933,11.83,0.666,225.5,229.4,-14.42,10.52
8/18/2025 17:15,1072,13.82,13.86,336,0,0,0,8/18/2025 17:01,9.16,9.16,182.3,10.01,13.44,8/18/2025 17:13,9.47,7.406667,795.9933,63,10.65,1.733,1.713,0.302388,013CAMPBELLCV50G2611VUE50B0001160,0,8.11,8.11,9.3,1.366,225.6,229.5,-14.49,10.5
8/18/2025 17:30,1073,13.84,13.61,404.9,0,0,0,8/18/2025 17:16,9.43,9.43,182.1,11.01,13.26,8/18/2025 17:23,9.32,7.353333,796.0267,63,10.21,1.787,1.753,0.364386,013CAMPBELLCV50G2611VUE50B0001160,0,8.42,8.42,6.5,0.888,225.7,229.5,-14.5,10.48
8/18/2025 17:45,1074,13.78,13.89,316.2,0,0,0,8/18/2025 17:31,8.57,8.57,198.4,11.42,12.51,8/18/2025 17:35,9.77,7.58,796.18,63,10.66,1.713,1.707,0.284562,013CAMPBELLCV50G2611VUE50B0001160,0,7.333,7.333,5.483,0.511,225.5,229.5,-14.52,10.46
8/18/2025 18:00,1075,13.63,13.44,184,0,0,0,8/18/2025 17:46,8.95,8.95,195,12.6,14.25,8/18/2025 17:47,9.25,7.34,796.18,62,10.01,1.74,1.667,0.165624,013CAMPBELLCV50G2611VUE50B0001160,0,8.25,8.25,4.798,0.483,225.8,229.6,-14.55,10.43
8/18/2025 18:15,1076,13.58,12.61,228,0,0,0,8/18/2025 18:01,8.21,8.21,186.3,8.36,12.19,8/18/2025 18:04,9.3,7.273334,796.18,62,9.75,1.78,1.72,0.205218,013CAMPBELLCV50G2611VUE50B0001160,0,7.723,7.723,2.727,0.785,225.7,229.5,-14.53,10.41
8/18/2025 18:30,1077,13.53,12.27,162.7,0,0,0,8/18/2025 18:16,7.919,7.919,189,8.11,11.81,8/18/2025 18:18,9.41,7.226667,796.22,61,9.9,1.673,1.707,0.14643,013CAMPBELLCV50G2611VUE50B0001160,0,7.317,7.317,0.583,0.547,225.6,229.5,-14.47,10.37
8/18/2025 18:45,1078,13.43,12.05,120.9,0,0,0,8/18/2025 18:31,7.225,7.225,186.2,17.04,13.11,8/18/2025 18:37,9.32,7.126667,796.24,61,9.78,1.74,1.74,0.108804,013CAMPBELLCV50G2611VUE50B0001160,0,6.936,6.936,0.104,0.037,225.8,229.6,-14.6,10.33
8/18/2025 19:00,1079,13.31,11.67,48.78,0,0,0,8/18/2025 18:46,7.027,7.027,181.7,7.798,11.96,8/18/2025 18:53,9.17,7.1,796.22,62,9.48,1.72,1.747,0.043902,013CAMPBELLCV50G2611VUE50B0001160,0,6.95,6.95,355.7,2.641,225.8,229.6,-14.61,10.29
8/18/2025 19:15,1080,13.2,11.25,30.87,0,0,0,8/18/2025 19:01,7.21,7.21,169.8,5.705,10.88,8/18/2025 19:13,9.04,7.14,796.1934,62,9.23,1.807,1.753,0.02778,013CAMPBELLCV50G2611VUE50B0001160,0,7.132,7.132,352.7,0.519,225.9,229.6,-14.64,10.24
8/18/2025 19:30,1081,13.13,10.92,42.53,0,0,0,8/18/2025 19:16,7.753,7.753,169.3,4.609,12.03,8/18/2025 19:26,9.07,7.166667,796.1467,62,9.13,1.693,1.653,0.03828,013CAMPBELLCV50G2611VUE50B0001160,0,7.607,7.607,349.2,1.687,225.9,229.7,-14.66,10.18
8/18/2025 19:45,1082,13.06,10.68,52.03,0,0,0,8/18/2025 19:31,6.813,6.813,162.9,5.23,11.69,8/18/2025 19:38,8.93,7.2,796.2333,64,9.03,1.687,1.653,0.046824,013CAMPBELLCV50G2611VUE50B0001160,0,6.72,6.72,345.5,1.157,226,229.7,-14.68,10.12
8/18/2025 20:00,1083,12.99,10.53,39.04,0,0,0,8/18/2025 19:46,7.643,7.643,158.8,5.533,11.21,8/18/2025 19:53,8.91,7.213334,796.2133,62,9.02,1.747,1.74,0.035136,013CAMPBELLCV50G2611VUE50B0001160,0,7.615,7.615,343.1,0.796,226.1,229.8,-14.76,10.06
8/18/2025 20:15,1084,12.95,10.41,2.12,0,0,0,8/18/2025 20:01,7.1,7.1,156.1,2.595,11.29,8/18/2025 20:01,8.86,7.193334,796.2733,63,8.92,1.727,1.747,0.001908,013CAMPBELLCV50G2611VUE50B0001160,0,7.032,7.032,341.7,0.676,226.1,229.7,-14.72,9.99
8/18/2025 20:30,1085,12.91,10.2,0,0,0,0,8/18/2025 20:16,6.148,6.148,144,4.367,8.58,8/18/2025 20:30,8.74,7.14,796.2733,63,8.72,1.64,1.653,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.721,6.721,340,0.964,226.1,229.7,-14.71,9.92
8/18/2025 20:45,1086,12.88,9.98,0,0,0,0,8/18/2025 20:31,7.229,7.229,144.6,3.216,9.76,8/18/2025 20:45,8.81,7.1,796.2534,62,8.68,1.787,1.7,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.911,7.911,338.7,0.807,226.2,229.8,-14.82,9.85
8/18/2025 21:00,1087,12.86,9.81,0,0,0,0,8/18/2025 20:46,8.24,8.24,144.6,3.428,13.16,8/18/2025 20:57,8.84,7.1,796.2133,63,8.68,1.587,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,8.91,8.91,335.7,0.991,226.4,230,-14.99,9.78
8/18/2025 21:15,1088,12.84,9.75,0,0,0,0,8/18/2025 21:01,8.24,8.24,142.4,2.962,11.33,8/18/2025 21:08,8.79,7.1,796.2,63,8.72,1.82,1.747,0,013CAMPBELLCV50G2611VUE50B0001160,0,9.02,9.02,331.7,1.552,226.3,229.9,-14.87,9.71
8/18/2025 21:30,1089,12.82,9.74,0,0,0,0,8/18/2025 21:16,8.74,8.74,146.1,3.661,12.51,8/18/2025 21:27,8.89,7.12,796.1467,63,8.78,1.553,1.7,0,013CAMPBELLCV50G2611VUE50B0001160,0,9.35,9.35,327.4,0.992,226.2,229.9,-14.9,9.64
8/18/2025 21:45,1090,12.8,9.79,0,0,0,0,8/18/2025 21:31,8.69,8.69,141.9,4.066,12.66,8/18/2025 21:41,8.92,7.16,796.02,63,8.88,1.647,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,9.4,9.4,325.9,0.623,226.4,230,-15.05,9.57
8/18/2025 22:00,1091,12.78,9.82,0,0,0,0,8/18/2025 21:46,8.29,8.29,142.9,3.068,12.19,8/18/2025 21:51,8.77,7.2,795.9866,64,8.81,1.6,1.627,0,013CAMPBELLCV50G2611VUE50B0001160,0,8.96,8.96,325.2,0.552,226.3,229.9,-14.87,9.51
8/18/2025 22:15,1092,12.77,9.78,0,0,0,0,8/18/2025 22:01,8.67,8.67,150.3,4.074,12.71,8/18/2025 22:15,8.79,7.2,796.02,63,8.75,1.747,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,9.04,9.04,324.7,0.353,226.2,229.8,-14.83,9.45
8/18/2025 22:30,1093,12.76,9.64,0,0,0,0,8/18/2025 22:16,12.15,12.15,152.9,5.876,22.37,8/18/2025 22:21,8.15,7.186667,795.5,66,7.687,1.84,1.753,0,013CAMPBELLCV50G2611VUE50B0001160,0,12.81,12.81,324.3,0.987,226.8,230.2,-15.19,9.39
8/18/2025 22:45,1094,12.75,9.21,0,0,0,0,8/18/2025 22:31,11.27,11.27,162.2,3.942,17.73,8/18/2025 22:33,8.69,7.373333,795.6866,65,8.14,1.66,1.607,0,013CAMPBELLCV50G2611VUE50B0001160,0,11.29,11.29,322.1,0.814,226.4,230,-14.99,9.34
8/18/2025 23:00,1095,12.74,9.24,0,0,0,0,8/18/2025 22:46,11.4,11.4,168.5,6.302,15.95,8/18/2025 22:56,8.85,7.4,795.72,65,8.65,1.74,1.667,0,013CAMPBELLCV50G2611VUE50B0001160,0,11.37,11.37,321.2,0.696,226.4,230.1,-15.06,9.28
8/18/2025 23:15,1096,12.73,9.4,0,0,0,0,8/18/2025 23:01,11.01,11.01,173.8,3.635,16.5,8/18/2025 23:01,8.84,7.34,795.8333,65,8.74,1.593,1.687,0,013CAMPBELLCV50G2611VUE50B0001160,0,11,11,320,0.474,226.6,230.2,-15.19,9.23
8/18/2025 23:30,1097,12.72,9.43,0,0,0,0,8/18/2025 23:16,10.07,10.07,175.6,3.985,14.61,8/18/2025 23:20,8.65,7.32,796,66,8.62,1.8,1.727,0,013CAMPBELLCV50G2611VUE50B0001160,0,10.24,10.24,319.4,0.389,226.4,230,-14.99,9.18
8/18/2025 23:45,1098,12.71,9.34,0,0,0,0,8/18/2025 23:31,9.28,9.28,173.3,5.782,13.95,8/18/2025 23:37,8.37,7.3,796.1467,67,8.37,1.553,1.627,0,013CAMPBELLCV50G2611VUE50B0001160,0,9.33,9.33,318.4,0.388,226.6,230,-15.01,9.13
8/19/2025 0:00,1099,12.7,9.13,0,0,0,0,8/18/2025 23:46,8.08,8.08,161.5,5.151,14.33,8/18/2025 23:47,8.06,7.286667,796.2933,69,8.01,1.66,1.66,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.997,7.997,317.2,0.431,226.5,229.8,-14.84,9.09
8/19/2025 0:15,1100,12.69,8.8,0,0,0,0,8/19/2025 0:01,8.17,8.17,163.2,4.114,10.9,8/19/2025 0:10,7.887,7.206667,796.2667,68,7.753,1.64,1.673,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.925,7.925,316.6,0.309,226.5,229.8,-14.8,9.04
8/19/2025 0:30,1101,12.68,8.55,0,0,0,0,8/19/2025 0:16,8.01,8.01,159.2,4.752,10.84,8/19/2025 0:25,7.667,7.213334,796.1667,69,7.613,1.727,1.667,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.919,7.919,316.1,0.312,226.7,229.8,-14.84,8.99
8/19/2025 0:45,1102,12.67,8.35,0,0,0,0,8/19/2025 0:31,8.33,8.33,167.9,4.489,11.08,8/19/2025 0:41,7.447,7.24,796.18,71,7.373,1.74,1.62,0,013CAMPBELLCV50G2611VUE50B0001160,0,8.11,8.11,316.1,0.265,226.8,229.8,-14.82,8.94
8/19/2025 1:00,1103,12.67,8.15,0,0,0,0,8/19/2025 0:46,7.54,7.54,174.7,5.844,9.76,8/19/2025 0:46,7.227,7.3,796.28,72,7.167,1.827,1.747,0,013CAMPBELLCV50G2611VUE50B0001160,0,7.448,7.448,316,0.222,226.8,229.8,-14.81,8.89
8/19/2025 1:15,1104,12.66,7.895,0,0,0,0,8/19/2025 1:01,6.975,6.975,174.5,7.688,10.15,8/19/2025 1:05,7.007,7.2,796.3066,72,6.833,1.767,1.68,0,013CAMPBELLCV50G2611VUE50B0001160,0,6.867,6.867,316.2,0.185,226.8,229.7,-14.73,8.84
